5/23/18 13:46,traces/generated/5to10Traces/0022.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",1.068546211,2,1,10,experiments/dtSubset10Strategy1/0022_tree.txt,,,,50,"(50,1.06854621111415)"
5/23/18 12:56,traces/generated/5to10Traces/0024.trace,25,25,3,3,5,"->(F(x1),U(!(x0),x1))",8.194692994,2,2,10,experiments/dtSubset10Strategy1/0024_tree.txt,,,,250,"(250,8.19469299400225)"
5/23/18 12:05,traces/generated/5to10Traces/0026.trace,50,50,3,3,5,"->(F(x1),U(!(x0),x1))",59.31015185,3,2,10,experiments/dtSubset10Strategy1/0026_tree.txt,,,,500,"(500,59.3101518480107)"
5/23/18 12:50,traces/generated/5to10Traces/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",54.22838907,2,1,10,experiments/dtSubset10Strategy1/0028_tree.txt,,,,750,"(750,54.2283890731632)"
5/23/18 11:54,traces/generated/5to10Traces/0030.trace,100,100,3,3,5,"->(F(x1),U(!(x0),x1))",112.9701434,7,1,10,experiments/dtSubset10Strategy1/0030_tree.txt,,,,1000,"(1000,112.970143443904)"
5/23/18 12:45,traces/generated/5to10Traces/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",104.2109128,3,1,10,experiments/dtSubset10Strategy1/0032_tree.txt,,,,1250,"(1250,104.210912849055)"
5/23/18 13:31,traces/generated/5to10Traces/0034.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",8.641895981,2,2,10,experiments/dtSubset10Strategy1/0034_tree.txt,,,,1500,"(1500,8.64189598080702)"
5/23/18 14:25,traces/generated/5to10Traces/0036.trace,175,175,3,3,5,"->(F(x1),U(!(x0),x1))",105.6672649,3,1,10,experiments/dtSubset10Strategy1/0036_tree.txt,,,,1750,"(1750,105.667264934163)"
5/23/18 13:32,traces/generated/5to10Traces/0038.trace,200,200,3,3,5,"->(F(x1),U(!(x0),x1))",60.99812645,1,1,10,experiments/dtSubset10Strategy1/0038_tree.txt,,,,2000,"(2000,60.9981264460366)"
5/23/18 14:14,traces/generated/5to10Traces/0040.trace,225,225,3,3,5,"->(F(x1),U(!(x0),x1))",47.51201415,1,1,10,experiments/dtSubset10Strategy1/0040_tree.txt,,,,2250,"(2250,47.5120141450315)"
5/23/18 15:12,traces/generated/5to10Traces/0042.trace,250,250,3,3,5,"->(F(x1),U(!(x0),x1))",67.46966909,2,1,10,experiments/dtSubset10Strategy1/0042_tree.txt,,,,2500,"(2500,67.4696690910495)"
5/23/18 14:03,traces/generated/5to10Traces/0023.trace,5,5,3,3,10,"->(F(x1),U(!(x0),x1))",9.534157131,1,1,10,experiments/dtSubset10Strategy1/0023_tree.txt,,,,100,"(100,9.53415713110007)"
5/23/18 13:25,traces/generated/5to10Traces/0025.trace,25,25,3,3,10,"->(F(x1),U(!(x0),x1))",19.27592064,2,1,10,experiments/dtSubset10Strategy1/0025_tree.txt,,,,500,"(500,19.2759206360206)"
5/23/18 12:41,traces/generated/5to10Traces/0027.trace,50,50,3,3,10,"->(F(x1),U(!(x0),x1))",16.09527737,1,1,10,experiments/dtSubset10Strategy1/0027_tree.txt,,,,1000,"(1000,16.0952773659955)"
5/23/18 13:11,traces/generated/5to10Traces/0029.trace,75,75,3,3,10,"->(F(x1),U(!(x0),x1))",18.59152266,1,1,10,experiments/dtSubset10Strategy1/0029_tree.txt,,,,1500,"(1500,18.591522661969)"
5/23/18 12:11,traces/generated/5to10Traces/0031.trace,100,100,3,3,10,"->(F(x1),U(!(x0),x1))",16.84090427,1,1,10,experiments/dtSubset10Strategy1/0031_tree.txt,,,,2000,"(2000,16.8409042661078)"
5/23/18 13:08,traces/generated/5to10Traces/0033.trace,125,125,3,3,10,"->(F(x1),U(!(x0),x1))",17.25042248,1,1,10,experiments/dtSubset10Strategy1/0033_tree.txt,,,,2500,"(2500,17.2504224760923)"
5/23/18 13:59,traces/generated/5to10Traces/0035.trace,150,150,3,3,10,"->(F(x1),U(!(x0),x1))",17.857073,1,1,10,experiments/dtSubset10Strategy1/0035_tree.txt,,,,3000,"(3000,17.8570729999337)"
5/23/18 15:01,traces/generated/5to10Traces/0037.trace,175,175,3,3,10,"->(F(x1),U(!(x0),x1))",18.42689259,1,1,10,experiments/dtSubset10Strategy1/0037_tree.txt,,,,3500,"(3500,18.4268925860524)"
5/23/18 13:59,traces/generated/5to10Traces/0039.trace,200,200,3,3,10,"->(F(x1),U(!(x0),x1))",19.03020417,1,1,10,experiments/dtSubset10Strategy1/0039_tree.txt,,,,4000,"(4000,19.0302041720133)"
5/23/18 13:47,traces/generated/5to10Traces/0041.trace,225,225,3,3,10,"->(F(x1),U(!(x0),x1))",17.37681286,1,1,10,experiments/dtSubset10Strategy1/0041_tree.txt,,,,4500,"(4500,17.3768128601368)"
5/23/18 14:55,traces/generated/5to10Traces/0043.trace,250,250,3,3,10,"->(F(x1),U(!(x0),x1))",18.11749104,1,1,10,experiments/dtSubset10Strategy1/0043_tree.txt,,,,5000,"(5000,18.117491035955)"
5/23/18 13:37,traces/generated/5to10Traces/0154.trace,5,5,2,3,5,"->(F(x1),U(x0,x1))",1.342371026,2,1,10,experiments/dtSubset10Strategy1/0154_tree.txt,,,,50,"(50,1.34237102605402)"
5/23/18 14:54,traces/generated/5to10Traces/0156.trace,25,25,2,3,5,"->(F(x1),U(x0,x1))",16.66942383,2,1,10,experiments/dtSubset10Strategy1/0156_tree.txt,,,,250,"(250,16.6694238299969)"
