time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-23 19:58,traces/generated/5to10Traces/0118.trace,63,100,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtSubset10Strategy2/0118_tree.txt
2018-05-23 20:08,traces/generated/5to10Traces/0055.trace,23,125,4,3,10,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtSubset10Strategy2/0055_tree.txt
2018-05-23 20:18,traces/generated/5to10Traces/0139.trace,3,75,1,2,10,G(x0),1.2227970979,1,1,10,experiments/dtSubset10Strategy2/0139_tree.txt
2018-05-23 20:18,traces/generated/5to10Traces/0156.trace,25,25,2,3,5,"->(F(x1),U(x0,x1))",13.6658869118,1,1,10,experiments/dtSubset10Strategy2/0156_tree.txt
2018-05-23 20:18,traces/generated/5to10Traces/0190.trace,175,175,3,3,5,"G(->(x1,G(x0)))",16.714128935,1,1,10,experiments/dtSubset10Strategy2/0190_tree.txt
2018-05-23 20:19,traces/generated/5to10Traces/0102.trace,175,175,1,2,5,F(x0),0.729712554,1,1,10,experiments/dtSubset10Strategy2/0102_tree.txt
2018-05-23 20:19,traces/generated/5to10Traces/0093.trace,50,3,1,2,10,F(x0),1.2209132931,1,1,10,experiments/dtSubset10Strategy2/0093_tree.txt
2018-05-23 20:19,traces/generated/5to10Traces/0020.trace,250,250,2,2,5,G(!(x0)),2.3796303701,1,1,10,experiments/dtSubset10Strategy2/0020_tree.txt
2018-05-23 20:19,traces/generated/5to10Traces/0043.trace,250,250,3,3,10,"->(F(x1),U(!(x0),x1))",17.1825412989,1,1,10,experiments/dtSubset10Strategy2/0043_tree.txt
2018-05-23 20:19,traces/generated/5to10Traces/0140.trace,100,100,1,2,5,G(x0),0.5362794211,1,1,10,experiments/dtSubset10Strategy2/0140_tree.txt
2018-05-23 20:19,traces/generated/5to10Traces/0062.trace,225,225,4,3,5,"G(->(x1,G(!(x0))))",180.4761231299,2,1,10,experiments/dtSubset10Strategy2/0062_tree.txt
2018-05-23 20:22,traces/generated/5to10Traces/0161.trace,75,75,2,3,10,"->(F(x1),U(x0,x1))",5.6987243779,1,1,10,experiments/dtSubset10Strategy2/0161_tree.txt
2018-05-23 20:22,traces/generated/5to10Traces/0058.trace,175,175,4,3,5,"G(->(x1,G(!(x0))))",271.2015849161,2,1,10,experiments/dtSubset10Strategy2/0058_tree.txt
2018-05-23 20:27,traces/generated/5to10Traces/0037.trace,175,175,3,3,10,"->(F(x1),U(!(x0),x1))",17.7804282219,1,1,10,experiments/dtSubset10Strategy2/0037_tree.txt
2018-05-23 20:27,traces/generated/5to10Traces/0134.trace,25,25,1,2,5,G(x0),0.558264999,1,1,10,experiments/dtSubset10Strategy2/0134_tree.txt
2018-05-23 20:27,traces/generated/5to10Traces/0016.trace,200,200,2,2,5,G(!(x0)),2.2236252099,1,1,10,experiments/dtSubset10Strategy2/0016_tree.txt
2018-05-23 20:27,traces/generated/5to10Traces/0079.trace,150,33,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",197.2988193831,3,2,10,experiments/dtSubset10Strategy2/0079_tree.txt
2018-05-23 20:30,traces/generated/5to10Traces/0084.trace,225,225,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtSubset10Strategy2/0084_tree.txt
2018-05-23 20:40,traces/generated/5to10Traces/0187.trace,20,125,3,3,10,"G(->(x1,G(x0)))",133.7703157139,2,1,10,experiments/dtSubset10Strategy2/0187_tree.txt
2018-05-23 20:43,traces/generated/5to10Traces/0176.trace,5,5,3,3,5,"G(->(x1,G(x0)))",1.897764914,1,1,10,experiments/dtSubset10Strategy2/0176_tree.txt
2018-05-23 20:43,traces/generated/5to10Traces/0119.trace,1,100,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",1.2022977951,1,1,10,experiments/dtSubset10Strategy2/0119_tree.txt
2018-05-23 20:43,traces/generated/5to10Traces/0075.trace,100,22,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",85.8092410609,2,1,10,experiments/dtSubset10Strategy2/0075_tree.txt
2018-05-23 20:44,traces/generated/5to10Traces/0088.trace,5,5,1,2,5,F(x0),0.459856936,1,1,10,experiments/dtSubset10Strategy2/0088_tree.txt
